state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Alabama,1001,Autauga County,19838,7503,27770,12335,0.714368023,0.270183651,0.444184372
Alabama,1003,Baldwin County,83544,24578,109679,58966,0.761713728,0.2240903,0.537623428
Alabama,1005,Barbour County,5622,4816,10518,806,0.534512265,0.457881727,0.076630538
Alabama,1007,Bibb County,7525,1986,9595,5539,0.784262637,0.206982804,0.577279833
Alabama,1009,Blount County,24711,2640,27588,22071,0.895715528,0.09569378,0.800021749
Alabama,1011,Bullock County,1146,3446,4613,-2300,0.248428355,0.747019293,-0.498590939
Alabama,1013,Butler County,5458,3965,9488,1493,0.575252951,0.41789629,0.157356661
Alabama,1015,Calhoun County,35101,15216,50983,19885,0.688484397,0.298452425,0.390031971
Alabama,1017,Chambers County,8753,6365,15284,2388,0.572690395,0.416448574,0.156241822
Alabama,1019,Cherokee County,10583,1624,12301,8959,0.860336558,0.132021787,0.728314771
Alabama,1021,Chilton County,16085,3073,19310,13012,0.832988089,0.159140342,0.673847747
Alabama,1023,Choctaw County,4296,3127,7464,1169,0.575562701,0.418944266,0.156618435
Alabama,1025,Clarke County,7324,5755,13135,1569,0.557594214,0.438142368,0.119451846
Alabama,1027,Clay County,5601,1267,6930,4334,0.808225108,0.182828283,0.625396825
Alabama,1029,Cleburne County,6484,675,7227,5809,0.897191089,0.093399751,0.803791338
Alabama,1031,Coffee County,16899,5076,22275,11823,0.758653199,0.227878788,0.530774411
Alabama,1033,Colbert County,19203,8343,27886,10860,0.688625117,0.299182385,0.389442731
Alabama,1035,Conecuh County,3442,2966,6441,476,0.53438907,0.460487502,0.073901568
Alabama,1037,Coosa County,3631,1796,5479,1835,0.662712174,0.327797043,0.33491513
Alabama,1039,Covington County,14586,2721,17430,11865,0.836833046,0.156110155,0.680722892
Alabama,1041,Crenshaw County,4864,1700,6617,3164,0.735076319,0.256914009,0.478162309
Alabama,1043,Cullman County,36880,4478,41851,32402,0.881221476,0.106998638,0.774222838
Alabama,1045,Dale County,14303,5170,19738,9133,0.724642821,0.2619313,0.462711521
Alabama,1047,Dallas County,5524,12230,17864,-6706,0.309225258,0.684617107,-0.37539185
Alabama,1049,DeKalb County,24767,4281,29356,20486,0.843677613,0.145830495,0.697847118
Alabama,1051,Elmore County,30164,10367,41030,19797,0.735169388,0.252668779,0.482500609
Alabama,1053,Escambia County,10869,4918,15910,5951,0.683155248,0.309113765,0.374041483
Alabama,1055,Etowah County,35528,11567,47728,23961,0.744384847,0.242352497,0.50203235
Alabama,1057,Fayette County,7300,1395,8766,5905,0.832762948,0.159137577,0.673625371
Alabama,1059,Franklin County,10376,2086,12578,8290,0.824932422,0.165845126,0.659087295
Alabama,1061,Geneva County,10848,1595,12545,9253,0.864726983,0.127142288,0.737584695
Alabama,1063,Greene County,875,3884,4775,-3009,0.183246073,0.813403141,-0.630157068
Alabama,1065,Hale County,3190,4687,7922,-1497,0.402676092,0.591643524,-0.188967432
Alabama,1067,Henry County,6607,2606,9298,4001,0.710582921,0.280275328,0.430307593
Alabama,1069,Houston County,32618,12917,46173,19701,0.706430165,0.279752236,0.426677929
Alabama,1071,Jackson County,19670,3717,23636,15953,0.832205111,0.157260112,0.674944999
Alabama,1073,Jefferson County,138843,181688,325848,-42845,0.426097444,0.557585132,-0.131487688
Alabama,1075,Lamar County,6174,978,7193,5196,0.858334492,0.135965522,0.72236897
Alabama,1077,Lauderdale County,31721,11915,44339,19806,0.715419834,0.26872505,0.446694783
Alabama,1079,Lawrence County,12322,3562,16031,8760,0.768635768,0.222194498,0.54644127
Alabama,1081,Lee County,42221,27860,71449,14361,0.590924995,0.38992848,0.200996515
Alabama,1083,Limestone County,34640,13672,49235,20968,0.703564537,0.277688636,0.425875901
Alabama,1085,Lowndes County,1836,4972,6835,-3136,0.26861741,0.727432334,-0.458814923
Alabama,1087,Macon County,1541,7108,8723,-5567,0.176659406,0.814857274,-0.638197868
Alabama,1089,Madison County,102780,87286,194767,15494,0.527707466,0.448156002,0.079551464
Alabama,1091,Marengo County,5343,5488,10900,-145,0.490183486,0.503486239,-0.013302752
Alabama,1093,Marion County,12205,1463,13807,10742,0.883971898,0.105960745,0.778011154
Alabama,1095,Marshall County,33191,5943,39655,27248,0.836994074,0.149867608,0.687126466
Alabama,1097,Mobile County,101243,79474,183164,21769,0.552745081,0.433895307,0.118849774
Alabama,1099,Monroe County,6147,4455,10668,1692,0.576209224,0.417604049,0.158605174
Alabama,1101,Montgomery County,33311,64529,99139,-31218,0.336002986,0.650894199,-0.314891213
Alabama,1103,Morgan County,39664,13234,53722,26430,0.738319497,0.246342281,0.491977216
Alabama,1105,Perry County,1339,3860,5230,-2521,0.256022945,0.738049713,-0.482026769
Alabama,1107,Pickens County,5594,4022,9668,1572,0.578609847,0.416011585,0.162598262
Alabama,1109,Pike County,8042,5636,13841,2406,0.581027382,0.407196012,0.173831371
Alabama,1111,Randolph County,8559,2203,10837,6356,0.789794223,0.203285042,0.586509182
Alabama,1113,Russell County,9864,11228,21329,-1364,0.462468939,0.526419429,-0.06395049
Alabama,1115,St. Clair County,36166,7744,44441,28422,0.813798069,0.174253505,0.639544565
Alabama,1117,Shelby County,79700,33268,114950,46432,0.693344933,0.289412788,0.403932144
Alabama,1119,Sumter County,1598,4648,6291,-3050,0.25401367,0.738833254,-0.484819584
Alabama,1121,Talladega County,22235,13138,35663,9097,0.623475311,0.368393012,0.255082298
Alabama,1123,Tallapoosa County,14963,5859,20991,9104,0.712829308,0.279119623,0.433709685
Alabama,1125,Tuscaloosa County,51117,37765,90172,13352,0.56688329,0.418810717,0.148072572
Alabama,1127,Walker County,26002,4834,31170,21168,0.834199551,0.155085018,0.679114533
Alabama,1129,Washington County,6564,2258,8876,4306,0.739522307,0.254393871,0.485128436
Alabama,1131,Wilcox County,1833,4048,5903,-2215,0.310520075,0.685753007,-0.375232932
Alabama,1133,Winston County,10195,974,11284,9221,0.90349167,0.086316909,0.817174761
Alaska,2901,District 1,3511,3477,7360,34,0.477038043,0.472418478,0.004619565
Alaska,2902,District 2,3674,2104,6161,1570,0.596331764,0.341503003,0.254828762
Alaska,2903,District 3,6076,1903,8385,4173,0.724627311,0.226952892,0.497674419
Alaska,2904,District 4,4690,5345,10587,-655,0.442996127,0.504864456,-0.061868329
Alaska,2905,District 5,4077,4204,8706,-127,0.468297726,0.482885366,-0.014587641
Alaska,2906,District 6,5770,3272,9518,2498,0.606219794,0.3437697,0.262450095
Alaska,2907,District 7,7027,2215,9664,4812,0.727131623,0.229201159,0.497930464
Alaska,2908,District 8,7618,1953,9957,5665,0.765089887,0.196143417,0.56894647
Alaska,2909,District 9,7787,2769,11047,5018,0.704897257,0.250656287,0.45424097
Alaska,2910,District 10,8081,2727,11256,5354,0.717928216,0.242270789,0.475657427
Alaska,2911,District 11,7096,3130,10686,3966,0.664046416,0.292906607,0.371139809
Alaska,2912,District 12,7893,2957,11280,4936,0.699734043,0.26214539,0.437588652
Alaska,2913,District 13,4652,2666,7765,1986,0.599098519,0.34333548,0.255763039
Alaska,2914,District 14,6714,4261,11534,2453,0.582105081,0.369429513,0.212675568
Alaska,2915,District 15,2671,2622,5593,49,0.477561237,0.468800286,0.008760951
Alaska,2916,District 16,3516,4274,8170,-758,0.430354957,0.523133415,-0.092778458
Alaska,2917,District 17,2810,4136,7271,-1326,0.386466786,0.568835098,-0.182368312
Alaska,2918,District 18,2760,4681,7759,-1921,0.355715943,0.603299394,-0.247583451
Alaska,2919,District 19,1975,3118,5338,-1143,0.36998876,0.5841139,-0.214125141
Alaska,2920,District 20,2383,4881,7544,-2498,0.31588017,0.647004242,-0.331124072
Alaska,2921,District 21,3690,5414,9482,-1724,0.389158405,0.570976587,-0.181818182
Alaska,2922,District 22,4684,4553,9597,131,0.488069188,0.474419089,0.013650099
Alaska,2923,District 23,3655,3810,7796,-155,0.468830169,0.48871216,-0.019881991
Alaska,2924,District 24,5378,4736,10484,642,0.512972148,0.451735979,0.061236169
Alaska,2925,District 25,4407,4600,9369,-193,0.470381044,0.490980894,-0.020599851
Alaska,2926,District 26,5243,4558,20292,685,0.258377686,0.22462054,0.033757146
Alaska,2927,District 27,4324,4844,19037,-520,0.227136629,0.254451857,-0.027315228
Alaska,2928,District 28,6162,6264,25580,-102,0.240891321,0.244878812,-0.00398749
Alaska,2929,District 29,7464,2985,10784,4479,0.692136499,0.276798961,0.415337537
Alaska,2930,District 30,7180,2638,10226,4542,0.702131821,0.257969881,0.44416194
Alaska,2931,District 31,6971,5037,12481,1934,0.558528964,0.403573432,0.154955532
Alaska,2932,District 32,4440,3506,8361,934,0.531036957,0.419327832,0.111709126
Alaska,2933,District 33,3059,7535,11016,-4476,0.277687001,0.684005084,-0.406318083
Alaska,2934,District 34,4543,5763,10794,-1220,0.420881971,0.533907727,-0.113025755
Alaska,2935,District 35,4769,5011,10149,-242,0.469898512,0.493743226,-0.023844714
Alaska,2936,District 36,5114,3796,9292,1318,0.550365906,0.408523461,0.141842445
Alaska,2937,District 37,2358,2560,5168,-202,0.45626935,0.495356037,-0.039086687
Alaska,2938,District 38,1737,3202,5299,-1465,0.327797698,0.604264956,-0.276467258
Alaska,2939,District 39,1939,3580,5930,-1641,0.32698145,0.603709949,-0.276728499
Alaska,2940,District 40,1994,2318,4628,-324,0.430855661,0.500864304,-0.070008643
Arizona,4001,Apache County,11442,23293,35183,-11851,0.325213882,0.662052696,-0.336838814
Arizona,4003,Cochise County,35557,23732,60473,11825,0.587981413,0.392439601,0.195541812
Arizona,4005,Coconino County,27052,44698,73346,-17646,0.368827203,0.60941292,-0.240585717
Arizona,4007,Gila County,18377,8943,27678,9434,0.663956933,0.323108606,0.340848327
Arizona,4009,Graham County,10749,4034,14996,6715,0.716791144,0.269005068,0.447786076
Arizona,4011,Greenlee County,2433,1182,3688,1251,0.659707158,0.320498915,0.339208243
Arizona,4012,La Paz County,5129,2236,7460,2893,0.687533512,0.299731903,0.387801609
Arizona,4013,Maricopa County,995665,1040774,2069475,-45109,0.481119608,0.502916923,-0.021797316
Arizona,4015,Mohave County,78535,24831,104705,53704,0.750059692,0.237151998,0.512907693
Arizona,4017,Navajo County,27657,23383,51783,4274,0.534094201,0.451557461,0.08253674
Arizona,4019,Pima County,207758,304981,520735,-97223,0.398970686,0.585674095,-0.18670341
Arizona,4021,Pinal County,107077,75106,185037,31971,0.578678859,0.405897199,0.17278166
Arizona,4023,Santa Cruz County,6194,13138,19561,-6944,0.316650478,0.671642554,-0.354992076
Arizona,4025,Yavapai County,91527,49602,143280,41925,0.638798157,0.34618928,0.292608878
Arizona,4027,Yuma County,36534,32210,69926,4324,0.522466608,0.460629809,0.061836799
Arkansas,5001,Arkansas County,4304,1818,6292,2486,0.684043229,0.288938334,0.395104895
Arkansas,5003,Ashley County,5548,2125,7926,3423,0.699974767,0.268104971,0.431869796
Arkansas,5005,Baxter County,15836,4635,21007,11201,0.753843957,0.220640739,0.533203218
Arkansas,5007,Benton County,73965,42249,119912,31716,0.61682734,0.352333378,0.264493962
Arkansas,5009,Boone County,13652,3064,17114,10588,0.797709478,0.179034708,0.618674769
Arkansas,5011,Bradley County,2335,1214,3654,1121,0.639025725,0.332238643,0.306787083
Arkansas,5013,Calhoun County,1636,479,2182,1157,0.749770852,0.219523373,0.530247479
Arkansas,5015,Carroll County,7424,4023,11797,3401,0.629312537,0.341018903,0.288293634
Arkansas,5017,Chicot County,1752,2260,4103,-508,0.427004631,0.550816476,-0.123811845
Arkansas,5019,Clark County,4616,3438,8395,1178,0.549851102,0.409529482,0.14032162
Arkansas,5021,Clay County,4086,962,5183,3124,0.788346517,0.185606791,0.602739726
Arkansas,5023,Cleburne County,10328,1988,12680,8340,0.814511041,0.156782334,0.657728707
Arkansas,5025,Cleveland County,2867,651,3600,2216,0.796388889,0.180833333,0.615555556
Arkansas,5027,Columbia County,5500,2814,8616,2686,0.638347261,0.326601671,0.31174559
Arkansas,5029,Conway County,5694,2615,8685,3079,0.655613126,0.30109384,0.354519286
Arkansas,5031,Craighead County,25558,11921,38511,13637,0.66365454,0.309547921,0.354106619
Arkansas,5033,Crawford County,18607,4959,24091,13648,0.772363123,0.205844506,0.566518617
Arkansas,5035,Crittenden County,7333,8514,16367,-1181,0.448035682,0.520193071,-0.07215739
Arkansas,5037,Cross County,4946,1772,6942,3174,0.712474791,0.255257851,0.45721694
Arkansas,5039,Dallas County,1573,963,2649,610,0.593808985,0.363533409,0.230275576
Arkansas,5041,Desha County,1921,2016,4164,-95,0.461335255,0.484149856,-0.022814601
Arkansas,5043,Drew County,4349,2426,6908,1923,0.629559931,0.35118703,0.278372901
Arkansas,5045,Faulkner County,34421,18347,54428,16074,0.632413464,0.337087528,0.295325935
Arkansas,5047,Franklin County,5677,1300,7129,4377,0.79632487,0.182353766,0.613971104
Arkansas,5049,Fulton County,3961,1035,5119,2926,0.773783942,0.202187927,0.571596015
Arkansas,5051,Garland County,29069,14045,44199,15024,0.657684563,0.31776737,0.339917193
Arkansas,5053,Grant County,6794,1268,8200,5526,0.828536585,0.154634146,0.673902439
Arkansas,5055,Greene County,12670,3058,16100,9612,0.786956522,0.189937888,0.597018634
Arkansas,5057,Hempstead County,4470,2138,6848,2332,0.652745327,0.312207944,0.340537383
Arkansas,5059,Hot Spring County,9202,3082,12557,6120,0.732818348,0.24544079,0.487377558
Arkansas,5061,Howard County,3367,1340,4834,2027,0.696524617,0.277203144,0.419321473
Arkansas,5063,Independence County,11250,2806,14512,8444,0.775220507,0.193357222,0.581863286
Arkansas,5065,Izard County,4631,1021,5810,3610,0.79707401,0.175731497,0.621342513
Arkansas,5067,Jackson County,3593,1365,5091,2228,0.705755254,0.268120212,0.437635042
Arkansas,5069,Jefferson County,9521,14981,25158,-5460,0.378448207,0.595476588,-0.217028381
Arkansas,5071,Johnson County,6938,2283,9498,4655,0.730469573,0.240366393,0.49010318
Arkansas,5073,Lafayette County,1757,839,2679,918,0.655841732,0.313176558,0.342665174
Arkansas,5075,Lawrence County,4569,1080,5857,3489,0.780092197,0.184394741,0.595697456
Arkansas,5077,Lee County,1286,1423,2848,-137,0.451544944,0.499648876,-0.048103933
Arkansas,5079,Lincoln County,2729,1032,3875,1697,0.704258065,0.266322581,0.437935484
Arkansas,5081,Little River County,3715,1226,5177,2489,0.717597064,0.236816689,0.480780375
Arkansas,5083,Logan County,6441,1544,8225,4897,0.783100304,0.187720365,0.595379939
Arkansas,5085,Lonoke County,22884,6686,30662,16198,0.746330963,0.218054921,0.528276042
Arkansas,5087,Madison County,5658,1563,7351,4095,0.769691198,0.212624133,0.557067066
Arkansas,5089,Marion County,5783,1531,7503,4252,0.770758363,0.204051713,0.566706651
Arkansas,5091,Miller County,11920,4245,16529,7675,0.721156755,0.256821344,0.46433541
Arkansas,5093,Mississippi County,7296,4558,12342,2738,0.591152163,0.369308054,0.22184411
Arkansas,5095,Monroe County,1545,1147,2816,398,0.548650568,0.407315341,0.141335227
Arkansas,5097,Montgomery County,3046,731,3873,2315,0.786470436,0.188742577,0.59772786
Arkansas,5099,Nevada County,2133,1076,3358,1057,0.635199524,0.320428827,0.314770697
Arkansas,5101,Newton County,3192,709,3998,2483,0.7983992,0.177338669,0.62106053
Arkansas,5103,Ouachita County,5294,3995,9629,1299,0.549797487,0.414892512,0.134904975
Arkansas,5105,Perry County,3479,1012,4627,2467,0.751891074,0.218716231,0.533174843
Arkansas,5107,Phillips County,2417,3623,6242,-1206,0.387215636,0.580422941,-0.193207305
Arkansas,5109,Pike County,3519,644,4246,2875,0.828780028,0.151672162,0.677107866
Arkansas,5111,Poinsett County,5918,1424,7521,4494,0.786863449,0.189336524,0.597526925
Arkansas,5113,Polk County,7035,1246,8490,5789,0.828621908,0.146760895,0.681861013
Arkansas,5115,Pope County,18081,5772,24432,12309,0.740054028,0.236247544,0.503806483
Arkansas,5117,Prairie County,2786,654,3495,2132,0.79713877,0.187124464,0.610014306
Arkansas,5119,Pulaski County,63687,101947,169956,-38260,0.3747264,0.599843489,-0.225117089
Arkansas,5121,Randolph County,5355,1215,6812,4140,0.786112742,0.178361715,0.607751028
Arkansas,5123,St. Francis County,3242,3604,7108,-362,0.456105796,0.507034328,-0.050928531
Arkansas,5125,Saline County,39556,16060,56959,23496,0.694464439,0.281957197,0.412507242
Arkansas,5127,Scott County,2962,483,3551,2479,0.834131231,0.136018023,0.698113208
Arkansas,5129,Searcy County,3365,588,4019,2777,0.837272953,0.146305051,0.690967902
Arkansas,5131,Sebastian County,31198,14487,47140,16711,0.661815868,0.307318625,0.354497242
Arkansas,5133,Sevier County,3884,1116,5202,2768,0.746635909,0.214532872,0.532103037
Arkansas,5135,Sharp County,5938,1398,7566,4540,0.784826857,0.184773989,0.600052868
Arkansas,5137,Stone County,4616,1180,5938,3436,0.777366117,0.198720108,0.578646009
Arkansas,5139,Union County,10478,5584,16607,4894,0.630938761,0.336243753,0.294695008
Arkansas,5141,Van Buren County,6034,1593,7807,4441,0.772896119,0.20404765,0.568848469
Arkansas,5143,Washington County,47504,43824,94266,3680,0.503935671,0.464897206,0.039038466
Arkansas,5145,White County,24182,5978,30885,18204,0.782969079,0.193556743,0.589412336
Arkansas,5147,Woodruff County,1543,856,2476,687,0.623182553,0.345718901,0.277463651
Arkansas,5149,Yell County,5226,1284,6741,3942,0.775255897,0.19047619,0.584779706
California,6001,Alameda County,136309,617659,769864,-481350,0.177055948,0.80229625,-0.625240302
California,6003,Alpine County,244,476,741,-232,0.32928475,0.642375169,-0.313090418
California,6005,Amador County,13585,8153,22302,5432,0.609138194,0.365572594,0.243565599
California,6007,Butte County,48730,50426,102042,-1696,0.47754846,0.494169068,-0.016620607
California,6009,Calaveras County,16518,10046,27164,6472,0.608084229,0.369827713,0.238256516
California,6011,Colusa County,4554,3234,7951,1320,0.572758144,0.40674129,0.166016853
California,6013,Contra Costa County,152877,416386,581230,-263509,0.263023244,0.716387661,-0.453364417
California,6015,Del Norte County,6461,4677,11452,1784,0.564180929,0.408400279,0.15578065
California,6017,El Dorado County,61838,51621,116138,10217,0.532452772,0.444479843,0.087972929
California,6019,Fresno County,164464,193025,364809,-28561,0.450822211,0.529112494,-0.078290283
California,6021,Glenn County,7063,3995,11292,3068,0.62548707,0.353790294,0.271696776
California,6023,Humboldt County,21770,44768,68828,-22998,0.316295694,0.650432963,-0.33413727
California,6025,Imperial County,20847,34678,56718,-13831,0.367555273,0.61141084,-0.243855566
California,6027,Inyo County,4620,4634,9481,-14,0.48729037,0.488767008,-0.001476637
California,6029,Kern County,164484,133366,305226,31118,0.538892493,0.436941807,0.101950686
California,6031,Kings County,24072,18699,43858,5373,0.548862237,0.426353231,0.122509006
California,6033,Lake County,13123,14941,28800,-1818,0.455659722,0.518784722,-0.063125
California,6035,Lassen County,8970,2799,11985,6171,0.748435544,0.233541927,0.514893617
California,6037,Los Angeles County,1145530,3028885,4263443,-1883355,0.268686599,0.710431686,-0.441745087
California,6039,Madera County,29378,23168,53722,6210,0.546852314,0.431257213,0.115595101
California,6041,Marin County,24612,128288,155801,-103676,0.157970745,0.823409349,-0.665438604
California,6043,Mariposa County,5950,4088,10280,1862,0.578793774,0.39766537,0.181128405
California,6045,Mendocino County,13267,28782,43336,-15515,0.306142699,0.664159129,-0.35801643
California,6047,Merced County,39397,48991,90541,-9594,0.435128837,0.541091881,-0.105963044
California,6049,Modoc County,3109,1150,4338,1959,0.716689719,0.265099124,0.451590595
California,6051,Mono County,2513,4013,6737,-1500,0.373014695,0.595665727,-0.222651032
California,6053,Monterey County,46299,113953,163883,-67654,0.282512524,0.695331425,-0.412818901
California,6055,Napa County,20676,49817,72122,-29141,0.286680902,0.69073237,-0.404051468
California,6057,Nevada County,26779,36359,64738,-9580,0.413651951,0.561633044,-0.147981093
California,6059,Orange County,676498,814009,1521725,-137511,0.444559957,0.534925167,-0.090365211
California,6061,Placer County,122488,106869,235017,15619,0.521187829,0.454728807,0.066459022
California,6063,Plumas County,6445,4561,11256,1884,0.572583511,0.405206112,0.167377399
California,6065,Riverside County,448702,527945,996156,-79243,0.450433466,0.529982252,-0.079548786
California,6067,Sacramento County,259405,440808,718290,-181403,0.361142436,0.613690849,-0.252548414
California,6069,San Benito County,10590,17628,28821,-7038,0.367440408,0.611637348,-0.24419694
California,6071,San Bernardino County,366257,455859,840931,-89602,0.435537517,0.542088471,-0.106550954
California,6073,San Diego County,600094,964650,1601722,-364556,0.374655527,0.60225807,-0.227602543
California,6075,San Francisco County,56417,378156,443458,-321739,0.127220616,0.852743665,-0.725523048
California,6077,San Joaquin County,121098,161137,288443,-40039,0.419833381,0.558644169,-0.138810788
California,6079,San Luis Obispo County,67436,88310,159681,-20874,0.422316995,0.553040124,-0.130723129
California,6081,San Mateo County,75563,291410,374138,-215847,0.201965585,0.778883727,-0.576918143
California,6083,Santa Barbara County,65736,129963,200288,-64227,0.328207381,0.648880612,-0.320673231
California,6085,Santa Clara County,214612,617967,850522,-403355,0.252329746,0.726573798,-0.474244052
California,6087,Santa Cruz County,26937,114246,144796,-87309,0.186034145,0.789013509,-0.602979364
California,6089,Shasta County,60789,30000,92900,30789,0.654348762,0.322927879,0.331420883
California,6091,Sierra County,1142,730,1930,412,0.591709845,0.378238342,0.213471503
California,6093,Siskiyou County,13290,9593,23450,3697,0.56673774,0.409083156,0.157654584
California,6095,Solano County,69306,131639,205831,-62333,0.336713129,0.63954895,-0.302835822
California,6097,Sonoma County,61825,199938,268252,-138113,0.230473585,0.745336475,-0.51486289
California,6099,Stanislaus County,104145,105841,214876,-1696,0.484674882,0.492567807,-0.007892924
California,6101,Sutter County,24375,17367,42640,7008,0.571646341,0.407293621,0.16435272
California,6103,Tehama County,19141,8911,28721,10230,0.666446154,0.310260785,0.35618537
California,6105,Trinity County,3188,2851,6258,337,0.509427932,0.455576862,0.053851071
California,6107,Tulare County,77579,66105,146832,11474,0.52835213,0.450208401,0.078143729
California,6109,Tuolumne County,17689,11978,30401,5711,0.58185586,0.394000197,0.187855663
California,6111,Ventura County,162207,251388,422698,-89181,0.383742057,0.594722473,-0.210980416
California,6113,Yolo County,27292,67598,97264,-40306,0.280597138,0.694995065,-0.414397927
California,6115,Yuba County,17676,11230,29787,6446,0.593413234,0.377010105,0.216403129
Colorado,8001,Adams County,95657,134202,236735,-38545,0.40406784,0.566887026,-0.162819186
Colorado,8003,Alamosa County,3813,3759,7808,54,0.488345287,0.481429303,0.006915984
Colorado,8005,Arapahoe County,127323,213607,350183,-86284,0.363589894,0.609986778,-0.246396884
Colorado,8007,Archuleta County,5189,3738,9144,1451,0.567475941,0.408792651,0.15868329
Colorado,8009,Baca County,1867,317,2225,1550,0.839101124,0.14247191,0.696629213
